date,store_id,item_id,sales,price,promo,weekday,month
2022-02-13,store_5,item_3,40,93.39,0,6,2
2022-02-13,store_5,item_4,35,95.54,0,6,2
2022-02-13,store_5,item_5,26,95.6,0,6,2
2022-02-14,store_1,item_1,54,21.3,0,0,2
2022-02-14,store_1,item_2,48,38.55,0,0,2
2022-02-14,store_1,item_3,56,82.6,0,0,2
2022-02-14,store_1,item_4,44,89.65,0,0,2
2022-02-14,store_1,item_5,43,69.38,0,0,2
2022-02-14,store_2,item_1,72,76.72,0,0,2
2022-02-14,store_2,item_2,57,37.22,0,0,2
2022-02-14,store_2,item_3,63,24.99,0,0,2
2022-02-14,store_2,item_4,56,85.11,0,0,2
2022-02-14,store_2,item_5,40,38.18,0,0,2
2022-02-14,store_3,item_1,66,59.81,0,0,2
2022-02-14,store_3,item_2,56,41.07,0,0,2
2022-02-14,store_3,item_3,58,75.51,0,0,2
2022-02-14,store_3,item_4,56,80.93,0,0,2
2022-02-14,store_3,item_5,46,55.74,0,0,2
2022-02-14,store_4,item_1,54,54.67,0,0,2
2022-02-14,store_4,item_2,53,89.27,0,0,2
2022-02-14,store_4,item_3,53,87.39,0,0,2
2022-02-14,store_4,item_4,59,60.11,0,0,2
2022-02-14,store_4,item_5,40,24.05,0,0,2
2022-02-14,store_5,item_1,43,81.45,0,0,2
2022-02-14,store_5,item_2,40,58.1,0,0,2
2022-02-14,store_5,item_3,48,93.39,0,0,2
2022-02-14,store_5,item_4,45,95.54,0,0,2
2022-02-14,store_5,item_5,34,95.6,0,0,2
2022-02-15,store_1,item_1,63,21.3,0,1,2
2022-02-15,store_1,item_2,78,30.84,1,1,2
2022-02-15,store_1,item_3,59,82.6,0,1,2
2022-02-15,store_1,item_4,53,89.65,0,1,2
2022-02-15,store_1,item_5,46,69.38,0,1,2
2022-02-15,store_2,item_1,117,61.38,1,1,2
2022-02-15,store_2,item_2,65,37.22,0,1,2
2022-02-15,store_2,item_3,115,19.99,1,1,2
2022-02-15,store_2,item_4,69,85.11,0,1,2
2022-02-15,store_2,item_5,55,38.18,0,1,2
2022-02-15,store_3,item_1,69,59.81,0,1,2
2022-02-15,store_3,item_2,90,32.86,1,1,2
2022-02-15,store_3,item_3,65,75.51,0,1,2
2022-02-15,store_3,item_4,106,64.75,1,1,2
2022-02-15,store_3,item_5,75,44.59,1,1,2
2022-02-15,store_4,item_1,67,54.67,0,1,2
2022-02-15,store_4,item_2,59,89.27,0,1,2
2022-02-15,store_4,item_3,66,87.39,0,1,2
2022-02-15,store_4,item_4,67,60.11,0,1,2
2022-02-15,store_4,item_5,50,24.05,0,1,2
2022-02-15,store_5,item_1,86,65.16,1,1,2
2022-02-15,store_5,item_2,45,58.1,0,1,2
2022-02-15,store_5,item_3,53,93.39,0,1,2
2022-02-15,store_5,item_4,59,95.54,0,1,2
2022-02-15,store_5,item_5,60,76.48,1,1,2
2022-02-16,store_1,item_1,65,21.3,0,2,2
2022-02-16,store_1,item_2,50,38.55,0,2,2
2022-02-16,store_1,item_3,91,66.08,1,2,2
2022-02-16,store_1,item_4,59,89.65,0,2,2
2022-02-16,store_1,item_5,46,69.38,0,2,2
2022-02-16,store_2,item_1,80,76.72,0,2,2
2022-02-16,store_2,item_2,100,29.78,1,2,2
2022-02-16,store_2,item_3,82,24.99,0,2,2
2022-02-16,store_2,item_4,81,85.11,0,2,2
2022-02-16,store_2,item_5,53,38.18,0,2,2
2022-02-16,store_3,item_1,80,59.81,0,2,2
2022-02-16,store_3,item_2,95,32.86,1,2,2
2022-02-16,store_3,item_3,76,75.51,0,2,2
2022-02-16,store_3,item_4,69,80.93,0,2,2
2022-02-16,store_3,item_5,57,55.74,0,2,2
2022-02-16,store_4,item_1,73,54.67,0,2,2
2022-02-16,store_4,item_2,55,89.27,0,2,2
2022-02-16,store_4,item_3,71,87.39,0,2,2
2022-02-16,store_4,item_4,67,60.11,0,2,2
2022-02-16,store_4,item_5,52,24.05,0,2,2
2022-02-16,store_5,item_1,63,81.45,0,2,2
2022-02-16,store_5,item_2,47,58.1,0,2,2
2022-02-16,store_5,item_3,54,93.39,0,2,2
2022-02-16,store_5,item_4,57,95.54,0,2,2
2022-02-16,store_5,item_5,40,95.6,0,2,2
2022-02-17,store_1,item_1,59,21.3,0,3,2
2022-02-17,store_1,item_2,45,38.55,0,3,2
2022-02-17,store_1,item_3,56,82.6,0,3,2
2022-02-17,store_1,item_4,54,89.65,0,3,2
2022-02-17,store_1,item_5,39,69.38,0,3,2
2022-02-17,store_2,item_1,71,76.72,0,3,2
2022-02-17,store_2,item_2,91,29.78,1,3,2
2022-02-17,store_2,item_3,74,24.99,0,3,2
2022-02-17,store_2,item_4,99,68.09,1,3,2
2022-02-17,store_2,item_5,50,38.18,0,3,2
2022-02-17,store_3,item_1,62,59.81,0,3,2
2022-02-17,store_3,item_2,59,41.07,0,3,2
2022-02-17,store_3,item_3,65,75.51,0,3,2
2022-02-17,store_3,item_4,63,80.93,0,3,2
2022-02-17,store_3,item_5,45,55.74,0,3,2
2022-02-17,store_4,item_1,63,54.67,0,3,2
2022-02-17,store_4,item_2,53,89.27,0,3,2
2022-02-17,store_4,item_3,59,87.39,0,3,2
2022-02-17,store_4,item_4,65,60.11,0,3,2
2022-02-17,store_4,item_5,48,24.05,0,3,2
2022-02-17,store_5,item_1,56,81.45,0,3,2
2022-02-17,store_5,item_2,45,58.1,0,3,2
2022-02-17,store_5,item_3,57,93.39,0,3,2
2022-02-17,store_5,item_4,50,95.54,0,3,2
2022-02-17,store_5,item_5,41,95.6,0,3,2
2022-02-18,store_1,item_1,54,21.3,0,4,2
2022-02-18,store_1,item_2,45,38.55,0,4,2
2022-02-18,store_1,item_3,48,82.6,0,4,2
2022-02-18,store_1,item_4,47,89.65,0,4,2
2022-02-18,store_1,item_5,35,69.38,0,4,2
2022-02-18,store_2,item_1,61,76.72,0,4,2
2022-02-18,store_2,item_2,63,37.22,0,4,2
2022-02-18,store_2,item_3,60,24.99,0,4,2
2022-02-18,store_2,item_4,58,85.11,0,4,2
2022-02-18,store_2,item_5,42,38.18,0,4,2
2022-02-18,store_3,item_1,55,59.81,0,4,2
2022-02-18,store_3,item_2,47,41.07,0,4,2
2022-02-18,store_3,item_3,61,75.51,0,4,2
2022-02-18,store_3,item_4,60,80.93,0,4,2
2022-02-18,store_3,item_5,46,55.74,0,4,2
2022-02-18,store_4,item_1,49,54.67,0,4,2
2022-02-18,store_4,item_2,46,89.27,0,4,2
2022-02-18,store_4,item_3,51,87.39,0,4,2
2022-02-18,store_4,item_4,53,60.11,0,4,2
2022-02-18,store_4,item_5,43,24.05,0,4,2
2022-02-18,store_5,item_1,41,81.45,0,4,2
2022-02-18,store_5,item_2,56,46.48,1,4,2
2022-02-18,store_5,item_3,43,93.39,0,4,2
2022-02-18,store_5,item_4,43,95.54,0,4,2
2022-02-18,store_5,item_5,35,95.6,0,4,2
2022-02-19,store_1,item_1,47,21.3,0,5,2
2022-02-19,store_1,item_2,36,38.55,0,5,2
2022-02-19,store_1,item_3,41,82.6,0,5,2
2022-02-19,store_1,item_4,39,89.65,0,5,2
2022-02-19,store_1,item_5,31,69.38,0,5,2
2022-02-19,store_2,item_1,54,76.72,0,5,2
2022-02-19,store_2,item_2,49,37.22,0,5,2
2022-02-19,store_2,item_3,49,24.99,0,5,2
2022-02-19,store_2,item_4,49,85.11,0,5,2
2022-02-19,store_2,item_5,38,38.18,0,5,2
2022-02-19,store_3,item_1,49,59.81,0,5,2
2022-02-19,store_3,item_2,40,41.07,0,5,2
2022-02-19,store_3,item_3,48,75.51,0,5,2
2022-02-19,store_3,item_4,49,80.93,0,5,2
2022-02-19,store_3,item_5,36,55.74,0,5,2
2022-02-19,store_4,item_1,45,54.67,0,5,2
2022-02-19,store_4,item_2,39,89.27,0,5,2
2022-02-19,store_4,item_3,44,87.39,0,5,2
2022-02-19,store_4,item_4,45,60.11,0,5,2
2022-02-19,store_4,item_5,42,24.05,0,5,2
2022-02-19,store_5,item_1,39,81.45,0,5,2
2022-02-19,store_5,item_2,35,58.1,0,5,2
2022-02-19,store_5,item_3,38,93.39,0,5,2
2022-02-19,store_5,item_4,31,95.54,0,5,2
2022-02-19,store_5,item_5,26,95.6,0,5,2
2022-02-20,store_1,item_1,46,21.3,0,6,2
2022-02-20,store_1,item_2,43,38.55,0,6,2
2022-02-20,store_1,item_3,44,82.6,0,6,2
2022-02-20,store_1,item_4,41,89.65,0,6,2
2022-02-20,store_1,item_5,29,69.38,0,6,2
2022-02-20,store_2,item_1,63,76.72,0,6,2
2022-02-20,store_2,item_2,49,37.22,0,6,2
2022-02-20,store_2,item_3,58,24.99,0,6,2
2022-02-20,store_2,item_4,57,85.11,0,6,2
2022-02-20,store_2,item_5,44,38.18,0,6,2
2022-02-20,store_3,item_1,51,59.81,0,6,2
2022-02-20,store_3,item_2,46,41.07,0,6,2
2022-02-20,store_3,item_3,53,75.51,0,6,2
2022-02-20,store_3,item_4,50,80.93,0,6,2
2022-02-20,store_3,item_5,37,55.74,0,6,2
2022-02-20,store_4,item_1,53,54.67,0,6,2
2022-02-20,store_4,item_2,43,89.27,0,6,2
2022-02-20,store_4,item_3,50,87.39,0,6,2
2022-02-20,store_4,item_4,48,60.11,0,6,2
2022-02-20,store_4,item_5,39,24.05,0,6,2
2022-02-20,store_5,item_1,43,81.45,0,6,2
2022-02-20,store_5,item_2,39,58.1,0,6,2
2022-02-20,store_5,item_3,40,93.39,0,6,2
2022-02-20,store_5,item_4,41,95.54,0,6,2
2022-02-20,store_5,item_5,32,95.6,0,6,2
2022-02-21,store_1,item_1,57,21.3,0,0,2
2022-02-21,store_1,item_2,51,38.55,0,0,2
2022-02-21,store_1,item_3,81,66.08,1,0,2
2022-02-21,store_1,item_4,56,89.65,0,0,2
2022-02-21,store_1,item_5,38,69.38,0,0,2
2022-02-21,store_2,item_1,63,76.72,0,0,2
2022-02-21,store_2,item_2,60,37.22,0,0,2
2022-02-21,store_2,item_3,64,24.99,0,0,2
2022-02-21,store_2,item_4,66,85.11,0,0,2
2022-02-21,store_2,item_5,50,38.18,0,0,2
2022-02-21,store_3,item_1,64,59.81,0,0,2
2022-02-21,store_3,item_2,83,32.86,1,0,2
2022-02-21,store_3,item_3,66,75.51,0,0,2
2022-02-21,store_3,item_4,64,80.93,0,0,2
2022-02-21,store_3,item_5,40,55.74,0,0,2
2022-02-21,store_4,item_1,59,54.67,0,0,2
2022-02-21,store_4,item_2,51,89.27,0,0,2
2022-02-21,store_4,item_3,55,87.39,0,0,2
2022-02-21,store_4,item_4,59,60.11,0,0,2
2022-02-21,store_4,item_5,44,24.05,0,0,2
2022-02-21,store_5,item_1,48,81.45,0,0,2
2022-02-21,store_5,item_2,40,58.1,0,0,2
2022-02-21,store_5,item_3,42,93.39,0,0,2
2022-02-21,store_5,item_4,42,95.54,0,0,2
2022-02-21,store_5,item_5,32,95.6,0,0,2
2022-02-22,store_1,item_1,92,17.04,1,1,2
2022-02-22,store_1,item_2,84,30.84,1,1,2
2022-02-22,store_1,item_3,61,82.6,0,1,2
2022-02-22,store_1,item_4,63,89.65,0,1,2
2022-02-22,store_1,item_5,43,69.38,0,1,2
2022-02-22,store_2,item_1,113,61.38,1,1,2
2022-02-22,store_2,item_2,68,37.22,0,1,2
2022-02-22,store_2,item_3,75,24.99,0,1,2
2022-02-22,store_2,item_4,73,85.11,0,1,2
2022-02-22,store_2,item_5,56,38.18,0,1,2
2022-02-22,store_3,item_1,74,59.81,0,1,2
2022-02-22,store_3,item_2,67,41.07,0,1,2
2022-02-22,store_3,item_3,66,75.51,0,1,2
2022-02-22,store_3,item_4,102,64.75,1,1,2
2022-02-22,store_3,item_5,44,55.74,0,1,2
2022-02-22,store_4,item_1,65,54.67,0,1,2
2022-02-22,store_4,item_2,61,89.27,0,1,2
2022-02-22,store_4,item_3,67,87.39,0,1,2
2022-02-22,store_4,item_4,66,60.11,0,1,2
2022-02-22,store_4,item_5,83,19.24,1,1,2
2022-02-22,store_5,item_1,53,81.45,0,1,2
2022-02-22,store_5,item_2,45,58.1,0,1,2
2022-02-22,store_5,item_3,54,93.39,0,1,2
2022-02-22,store_5,item_4,52,95.54,0,1,2
2022-02-22,store_5,item_5,37,95.6,0,1,2
2022-02-23,store_1,item_1,67,21.3,0,2,2
2022-02-23,store_1,item_2,54,38.55,0,2,2
2022-02-23,store_1,item_3,64,82.6,0,2,2
2022-02-23,store_1,item_4,65,89.65,0,2,2
2022-02-23,store_1,item_5,49,69.38,0,2,2
2022-02-23,store_2,item_1,80,76.72,0,2,2
2022-02-23,store_2,item_2,72,37.22,0,2,2
2022-02-23,store_2,item_3,77,24.99,0,2,2
2022-02-23,store_2,item_4,80,85.11,0,2,2
2022-02-23,store_2,item_5,58,38.18,0,2,2
2022-02-23,store_3,item_1,77,59.81,0,2,2
2022-02-23,store_3,item_2,62,41.07,0,2,2
2022-02-23,store_3,item_3,74,75.51,0,2,2
2022-02-23,store_3,item_4,76,80.93,0,2,2
2022-02-23,store_3,item_5,55,55.74,0,2,2
2022-02-23,store_4,item_1,70,54.67,0,2,2
2022-02-23,store_4,item_2,57,89.27,0,2,2
2022-02-23,store_4,item_3,67,87.39,0,2,2
2022-02-23,store_4,item_4,68,60.11,0,2,2
2022-02-23,store_4,item_5,52,24.05,0,2,2
2022-02-23,store_5,item_1,62,81.45,0,2,2
2022-02-23,store_5,item_2,53,58.1,0,2,2
2022-02-23,store_5,item_3,56,93.39,0,2,2
2022-02-23,store_5,item_4,55,95.54,0,2,2
2022-02-23,store_5,item_5,43,95.6,0,2,2
2022-02-24,store_1,item_1,65,21.3,0,3,2
2022-02-24,store_1,item_2,43,38.55,0,3,2
2022-02-24,store_1,item_3,53,82.6,0,3,2
2022-02-24,store_1,item_4,57,89.65,0,3,2
2022-02-24,store_1,item_5,47,69.38,0,3,2
2022-02-24,store_2,item_1,78,76.72,0,3,2
2022-02-24,store_2,item_2,90,29.78,1,3,2
2022-02-24,store_2,item_3,72,24.99,0,3,2
2022-02-24,store_2,item_4,69,85.11,0,3,2
2022-02-24,store_2,item_5,78,30.54,1,3,2
2022-02-24,store_3,item_1,61,59.81,0,3,2
2022-02-24,store_3,item_2,58,41.07,0,3,2
2022-02-24,store_3,item_3,70,75.51,0,3,2
2022-02-24,store_3,item_4,66,80.93,0,3,2
2022-02-24,store_3,item_5,48,55.74,0,3,2
2022-02-24,store_4,item_1,101,43.74,1,3,2
2022-02-24,store_4,item_2,59,89.27,0,3,2
2022-02-24,store_4,item_3,94,69.91,1,3,2
2022-02-24,store_4,item_4,89,48.09,1,3,2
2022-02-24,store_4,item_5,47,24.05,0,3,2
2022-02-24,store_5,item_1,54,81.45,0,3,2
2022-02-24,store_5,item_2,42,58.1,0,3,2
2022-02-24,store_5,item_3,50,93.39,0,3,2
2022-02-24,store_5,item_4,51,95.54,0,3,2
2022-02-24,store_5,item_5,39,95.6,0,3,2
2022-02-25,store_1,item_1,50,21.3,0,4,2
2022-02-25,store_1,item_2,44,38.55,0,4,2
2022-02-25,store_1,item_3,50,82.6,0,4,2
2022-02-25,store_1,item_4,49,89.65,0,4,2
2022-02-25,store_1,item_5,32,69.38,0,4,2
2022-02-25,store_2,item_1,94,61.38,1,4,2
2022-02-25,store_2,item_2,52,37.22,0,4,2
2022-02-25,store_2,item_3,64,24.99,0,4,2
2022-02-25,store_2,item_4,52,85.11,0,4,2
2022-02-25,store_2,item_5,42,38.18,0,4,2
2022-02-25,store_3,item_1,61,59.81,0,4,2
2022-02-25,store_3,item_2,52,41.07,0,4,2
2022-02-25,store_3,item_3,65,75.51,0,4,2
2022-02-25,store_3,item_4,51,80.93,0,4,2
2022-02-25,store_3,item_5,41,55.74,0,4,2
2022-02-25,store_4,item_1,52,54.67,0,4,2
2022-02-25,store_4,item_2,51,89.27,0,4,2
2022-02-25,store_4,item_3,56,87.39,0,4,2
2022-02-25,store_4,item_4,54,60.11,0,4,2
2022-02-25,store_4,item_5,47,24.05,0,4,2
2022-02-25,store_5,item_1,44,81.45,0,4,2
2022-02-25,store_5,item_2,39,58.1,0,4,2
2022-02-25,store_5,item_3,43,93.39,0,4,2
2022-02-25,store_5,item_4,41,95.54,0,4,2
2022-02-25,store_5,item_5,48,76.48,1,4,2
2022-02-26,store_1,item_1,42,21.3,0,5,2
2022-02-26,store_1,item_2,44,38.55,0,5,2
2022-02-26,store_1,item_3,43,82.6,0,5,2
2022-02-26,store_1,item_4,39,89.65,0,5,2
2022-02-26,store_1,item_5,37,69.38,0,5,2
2022-02-26,store_2,item_1,58,76.72,0,5,2
2022-02-26,store_2,item_2,44,37.22,0,5,2
2022-02-26,store_2,item_3,51,24.99,0,5,2
2022-02-26,store_2,item_4,53,85.11,0,5,2
2022-02-26,store_2,item_5,42,38.18,0,5,2
2022-02-26,store_3,item_1,45,59.81,0,5,2
2022-02-26,store_3,item_2,47,41.07,0,5,2
2022-02-26,store_3,item_3,52,75.51,0,5,2
2022-02-26,store_3,item_4,50,80.93,0,5,2
2022-02-26,store_3,item_5,36,55.74,0,5,2
2022-02-26,store_4,item_1,49,54.67,0,5,2
2022-02-26,store_4,item_2,40,89.27,0,5,2
2022-02-26,store_4,item_3,56,87.39,0,5,2
2022-02-26,store_4,item_4,48,60.11,0,5,2
2022-02-26,store_4,item_5,36,24.05,0,5,2
2022-02-26,store_5,item_1,42,81.45,0,5,2
2022-02-26,store_5,item_2,32,58.1,0,5,2
2022-02-26,store_5,item_3,37,93.39,0,5,2
2022-02-26,store_5,item_4,44,95.54,0,5,2
2022-02-26,store_5,item_5,30,95.6,0,5,2
2022-02-27,store_1,item_1,45,21.3,0,6,2
2022-02-27,store_1,item_2,40,38.55,0,6,2
2022-02-27,store_1,item_3,50,82.6,0,6,2
2022-02-27,store_1,item_4,44,89.65,0,6,2
2022-02-27,store_1,item_5,33,69.38,0,6,2
2022-02-27,store_2,item_1,57,76.72,0,6,2
2022-02-27,store_2,item_2,75,29.78,1,6,2
2022-02-27,store_2,item_3,52,24.99,0,6,2
2022-02-27,store_2,item_4,59,85.11,0,6,2
2022-02-27,store_2,item_5,44,38.18,0,6,2
2022-02-27,store_3,item_1,55,59.81,0,6,2
2022-02-27,store_3,item_2,48,41.07,0,6,2
2022-02-27,store_3,item_3,50,75.51,0,6,2
2022-02-27,store_3,item_4,47,80.93,0,6,2
2022-02-27,store_3,item_5,38,55.74,0,6,2
2022-02-27,store_4,item_1,52,54.67,0,6,2
2022-02-27,store_4,item_2,47,89.27,0,6,2
2022-02-27,store_4,item_3,43,87.39,0,6,2
2022-02-27,store_4,item_4,54,60.11,0,6,2
2022-02-27,store_4,item_5,37,24.05,0,6,2
2022-02-27,store_5,item_1,62,65.16,1,6,2
2022-02-27,store_5,item_2,40,58.1,0,6,2
2022-02-27,store_5,item_3,41,93.39,0,6,2
2022-02-27,store_5,item_4,38,95.54,0,6,2
2022-02-27,store_5,item_5,31,95.6,0,6,2
2022-02-28,store_1,item_1,52,21.3,0,0,2
2022-02-28,store_1,item_2,65,30.84,1,0,2
2022-02-28,store_1,item_3,51,82.6,0,0,2
2022-02-28,store_1,item_4,76,71.72,1,0,2
2022-02-28,store_1,item_5,37,69.38,0,0,2
2022-02-28,store_2,item_1,70,76.72,0,0,2
2022-02-28,store_2,item_2,55,37.22,0,0,2
2022-02-28,store_2,item_3,62,24.99,0,0,2
2022-02-28,store_2,item_4,65,85.11,0,0,2
2022-02-28,store_2,item_5,55,38.18,0,0,2
2022-02-28,store_3,item_1,60,59.81,0,0,2
2022-02-28,store_3,item_2,55,41.07,0,0,2
2022-02-28,store_3,item_3,63,75.51,0,0,2
2022-02-28,store_3,item_4,62,80.93,0,0,2
2022-02-28,store_3,item_5,43,55.74,0,0,2
2022-02-28,store_4,item_1,62,54.67,0,0,2
2022-02-28,store_4,item_2,72,71.42,1,0,2
2022-02-28,store_4,item_3,88,69.91,1,0,2
2022-02-28,store_4,item_4,58,60.11,0,0,2
2022-02-28,store_4,item_5,48,24.05,0,0,2
2022-02-28,store_5,item_1,49,81.45,0,0,2
2022-02-28,store_5,item_2,38,58.1,0,0,2
2022-02-28,store_5,item_3,52,93.39,0,0,2
2022-02-28,store_5,item_4,66,76.43,1,0,2
2022-02-28,store_5,item_5,33,95.6,0,0,2
2022-03-01,store_1,item_1,62,21.3,0,1,3
2022-03-01,store_1,item_2,53,38.55,0,1,3
2022-03-01,store_1,item_3,57,82.6,0,1,3
2022-03-01,store_1,item_4,57,89.65,0,1,3
2022-03-01,store_1,item_5,48,69.38,0,1,3
2022-03-01,store_2,item_1,82,76.72,0,1,3
2022-03-01,store_2,item_2,74,37.22,0,1,3
2022-03-01,store_2,item_3,115,19.99,1,1,3
2022-03-01,store_2,item_4,77,85.11,0,1,3
2022-03-01,store_2,item_5,55,38.18,0,1,3
2022-03-01,store_3,item_1,75,59.81,0,1,3
2022-03-01,store_3,item_2,60,41.07,0,1,3
2022-03-01,store_3,item_3,76,75.51,0,1,3
2022-03-01,store_3,item_4,70,80.93,0,1,3
2022-03-01,store_3,item_5,53,55.74,0,1,3
2022-03-01,store_4,item_1,73,54.67,0,1,3
2022-03-01,store_4,item_2,64,89.27,0,1,3
2022-03-01,store_4,item_3,68,87.39,0,1,3
2022-03-01,store_4,item_4,67,60.11,0,1,3
2022-03-01,store_4,item_5,49,24.05,0,1,3
2022-03-01,store_5,item_1,62,81.45,0,1,3
2022-03-01,store_5,item_2,49,58.1,0,1,3
2022-03-01,store_5,item_3,60,93.39,0,1,3
2022-03-01,store_5,item_4,57,95.54,0,1,3
2022-03-01,store_5,item_5,44,95.6,0,1,3
2022-03-02,store_1,item_1,65,21.3,0,2,3
2022-03-02,store_1,item_2,56,38.55,0,2,3
2022-03-02,store_1,item_3,67,82.6,0,2,3
2022-03-02,store_1,item_4,58,89.65,0,2,3
2022-03-02,store_1,item_5,46,69.38,0,2,3
2022-03-02,store_2,item_1,82,76.72,0,2,3
2022-03-02,store_2,item_2,72,37.22,0,2,3
2022-03-02,store_2,item_3,77,24.99,0,2,3
2022-03-02,store_2,item_4,83,85.11,0,2,3
2022-03-02,store_2,item_5,58,38.18,0,2,3
2022-03-02,store_3,item_1,80,59.81,0,2,3
2022-03-02,store_3,item_2,66,41.07,0,2,3
2022-03-02,store_3,item_3,76,75.51,0,2,3
2022-03-02,store_3,item_4,72,80.93,0,2,3
2022-03-02,store_3,item_5,52,55.74,0,2,3
2022-03-02,store_4,item_1,75,54.67,0,2,3
2022-03-02,store_4,item_2,66,89.27,0,2,3
2022-03-02,store_4,item_3,69,87.39,0,2,3
2022-03-02,store_4,item_4,67,60.11,0,2,3
2022-03-02,store_4,item_5,56,24.05,0,2,3
2022-03-02,store_5,item_1,67,81.45,0,2,3
2022-03-02,store_5,item_2,50,58.1,0,2,3
2022-03-02,store_5,item_3,63,93.39,0,2,3
2022-03-02,store_5,item_4,57,95.54,0,2,3
2022-03-02,store_5,item_5,42,95.6,0,2,3
2022-03-03,store_1,item_1,56,21.3,0,3,3
2022-03-03,store_1,item_2,48,38.55,0,3,3
2022-03-03,store_1,item_3,60,82.6,0,3,3
2022-03-03,store_1,item_4,58,89.65,0,3,3
2022-03-03,store_1,item_5,43,69.38,0,3,3
2022-03-03,store_2,item_1,75,76.72,0,3,3
2022-03-03,store_2,item_2,64,37.22,0,3,3
2022-03-03,store_2,item_3,73,24.99,0,3,3
2022-03-03,store_2,item_4,77,85.11,0,3,3
2022-03-03,store_2,item_5,50,38.18,0,3,3
2022-03-03,store_3,item_1,67,59.81,0,3,3
2022-03-03,store_3,item_2,58,41.07,0,3,3
2022-03-03,store_3,item_3,73,75.51,0,3,3
2022-03-03,store_3,item_4,65,80.93,0,3,3
2022-03-03,store_3,item_5,47,55.74,0,3,3
2022-03-03,store_4,item_1,71,54.67,0,3,3
2022-03-03,store_4,item_2,60,89.27,0,3,3
2022-03-03,store_4,item_3,65,87.39,0,3,3
2022-03-03,store_4,item_4,64,60.11,0,3,3
2022-03-03,store_4,item_5,44,24.05,0,3,3
2022-03-03,store_5,item_1,59,81.45,0,3,3
2022-03-03,store_5,item_2,44,58.1,0,3,3
2022-03-03,store_5,item_3,58,93.39,0,3,3
2022-03-03,store_5,item_4,51,95.54,0,3,3
2022-03-03,store_5,item_5,44,95.6,0,3,3
2022-03-04,store_1,item_1,51,21.3,0,4,3
2022-03-04,store_1,item_2,36,38.55,0,4,3
2022-03-04,store_1,item_3,47,82.6,0,4,3
2022-03-04,store_1,item_4,49,89.65,0,4,3
2022-03-04,store_1,item_5,54,55.5,1,4,3
2022-03-04,store_2,item_1,65,76.72,0,4,3
2022-03-04,store_2,item_2,49,37.22,0,4,3
2022-03-04,store_2,item_3,62,24.99,0,4,3
2022-03-04,store_2,item_4,55,85.11,0,4,3
2022-03-04,store_2,item_5,42,38.18,0,4,3
2022-03-04,store_3,item_1,60,59.81,0,4,3
2022-03-04,store_3,item_2,53,41.07,0,4,3
2022-03-04,store_3,item_3,55,75.51,0,4,3
2022-03-04,store_3,item_4,57,80.93,0,4,3
2022-03-04,store_3,item_5,42,55.74,0,4,3
2022-03-04,store_4,item_1,61,54.67,0,4,3
2022-03-04,store_4,item_2,45,89.27,0,4,3
2022-03-04,store_4,item_3,52,87.39,0,4,3
2022-03-04,store_4,item_4,47,60.11,0,4,3
2022-03-04,store_4,item_5,44,24.05,0,4,3
2022-03-04,store_5,item_1,49,81.45,0,4,3
2022-03-04,store_5,item_2,36,58.1,0,4,3
2022-03-04,store_5,item_3,50,93.39,0,4,3
2022-03-04,store_5,item_4,49,95.54,0,4,3
2022-03-04,store_5,item_5,31,95.6,0,4,3
2022-03-05,store_1,item_1,48,21.3,0,5,3
2022-03-05,store_1,item_2,38,38.55,0,5,3
2022-03-05,store_1,item_3,39,82.6,0,5,3
2022-03-05,store_1,item_4,42,89.65,0,5,3
2022-03-05,store_1,item_5,30,69.38,0,5,3
2022-03-05,store_2,item_1,64,76.72,0,5,3
2022-03-05,store_2,item_2,50,37.22,0,5,3
2022-03-05,store_2,item_3,56,24.99,0,5,3
2022-03-05,store_2,item_4,57,85.11,0,5,3
2022-03-05,store_2,item_5,43,38.18,0,5,3
2022-03-05,store_3,item_1,49,59.81,0,5,3
2022-03-05,store_3,item_2,43,41.07,0,5,3
2022-03-05,store_3,item_3,76,60.41,1,5,3
2022-03-05,store_3,item_4,51,80.93,0,5,3
2022-03-05,store_3,item_5,57,44.59,1,5,3
2022-03-05,store_4,item_1,73,43.74,1,5,3
2022-03-05,store_4,item_2,61,71.42,1,5,3
2022-03-05,store_4,item_3,78,69.91,1,5,3
2022-03-05,store_4,item_4,48,60.11,0,5,3
2022-03-05,store_4,item_5,37,24.05,0,5,3
2022-03-05,store_5,item_1,43,81.45,0,5,3
2022-03-05,store_5,item_2,35,58.1,0,5,3
2022-03-05,store_5,item_3,40,93.39,0,5,3
2022-03-05,store_5,item_4,38,95.54,0,5,3
2022-03-05,store_5,item_5,30,95.6,0,5,3
2022-03-06,store_1,item_1,45,21.3,0,6,3
2022-03-06,store_1,item_2,38,38.55,0,6,3
2022-03-06,store_1,item_3,51,82.6,0,6,3
2022-03-06,store_1,item_4,43,89.65,0,6,3
2022-03-06,store_1,item_5,53,55.5,1,6,3
2022-03-06,store_2,item_1,57,76.72,0,6,3
2022-03-06,store_2,item_2,51,37.22,0,6,3
2022-03-06,store_2,item_3,56,24.99,0,6,3
2022-03-06,store_2,item_4,57,85.11,0,6,3
2022-03-06,store_2,item_5,44,38.18,0,6,3
2022-03-06,store_3,item_1,54,59.81,0,6,3
2022-03-06,store_3,item_2,68,32.86,1,6,3
2022-03-06,store_3,item_3,54,75.51,0,6,3
2022-03-06,store_3,item_4,51,80.93,0,6,3
